BrandID,BrandGUID,BrandDesc,CreatedBy,CreatedDate,ModifiedBy,ModifiedDate,MBrandID,DeptID
1412,C7C15C38-7714-49A4-B51D-86D58433DF0D,KIMA TERRENARE,NULL,NULL,NULL,NULL,11911,40
1413,C57B2FD9-2642-4B38-9CE3-AE5744F99591,KIMINORI MORISHITA,NULL,NULL,NULL,NULL,12787,18
1414,AA01B21E-7037-4DEE-8A87-D4B88F5BF580,KIRT HOLMS,NULL,NULL,NULL,NULL,13063,28
1415,FAD13C37-8232-4D2D-A875-760FC64BF4BD,KITCHENWARE,NULL,NULL,NULL,NULL,10052,43
1416,86948825-C96C-4F81-A10E-F716C03F4D73,KITSON,NULL,NULL,NULL,NULL,13088,9
1417,3F2C6BF5-4281-4C7E-BDCD-3EBCEDE827C4,KITTEN,NULL,NULL,NULL,NULL,10264,9
1418,662F49A0-7394-4E47-872B-A2ED7DFF29A7,KJ JEWELLERY,NULL,NULL,NULL,NULL,12074,17
1419,F11294FC-F294-4FCE-9400-7F5A1E2E4178,KLAUS SAMSOE,NULL,NULL,NULL,NULL,10425,12
1420,8B690702-94DD-4908-9AC8-3DF6C7217D18,KNEIPP,NULL,NULL,NULL,NULL,11918,40
1421,ED8BBB82-66E7-468A-B6A8-492226ACADBA,KNIGHT,NULL,NULL,NULL,NULL,10102,2
1422,DCA67077-0ACB-4CF6-8EAF-7EFE205C0344,KNOT,NULL,NULL,NULL,NULL,10468,12
1423,A2A55121-B32D-49EC-AC13-FC36ADC9D505,KOHZO DENIM AG,NULL,NULL,NULL,NULL,13232,12
1424,BED1A16E-C0AF-44DD-8F23-2560E7476D5A,KOOBA,NULL,NULL,NULL,NULL,12859,32
1425,C7CF0CEF-ECF2-4587-BE89-7400E4D2F547,KORRES,NULL,NULL,NULL,NULL,11871,40
1426,4D6E8381-59B9-46D5-86C5-D8B691387D06,KORS,NULL,NULL,NULL,NULL,10201,8
1427,77307234-C1A1-4F1A-8F27-BC9D2F7FE573,KOTUR,NULL,NULL,NULL,NULL,13071,32
1428,488C4CDE-96A8-4E79-9AB0-7DDA942F5618,KOUNTERFEIT,NULL,NULL,NULL,NULL,10424,12
1429,3EF036A9-BC54-477C-B3C9-823A2609A3A5,KRAFTSHOP,NULL,NULL,NULL,NULL,10778,18
1430,AB739173-A889-4BEB-8ADE-FE9A6793A6CF,KRIS VAN ASSCHE,NULL,NULL,NULL,NULL,12600,20
1431,1BD44417-3522-4EC2-ACF1-0D47126B5FE7,KRISTINA TI,NULL,NULL,NULL,NULL,11500,36
1432,29D72A55-7EFB-4995-822E-BF0A51FBCADE,KRISTINA TI,NULL,NULL,NULL,NULL,11541,37
1433,A8B088D4-81D6-42BD-BDB0-B9D3B8EBE6FA,KRONE'S KIN,NULL,NULL,NULL,NULL,10451,12
1434,F43C6EB0-1176-40FE-96F5-70964EDB050E,KT JEWEL,NULL,NULL,NULL,NULL,12996,28
1435,16AB5159-1A3D-4C66-BEC4-64C6EE60B57D,KT JEWELLERY,NULL,NULL,NULL,NULL,12035,44
1436,148D958B-56FA-4161-B0A1-912A75423FB1,KURA,NULL,NULL,NULL,NULL,13134,36
1437,9884A2BA-0A66-435D-B98C-66B396A423E1,KUSKO MURPHY,NULL,NULL,NULL,NULL,11889,40
1438,C5080754-B02B-40D5-B897-516B867443B8,LA BONIA,NULL,NULL,NULL,NULL,10953,25
1439,A0181282-510F-4723-BEF4-EC9292384772,LA COSA,NULL,NULL,NULL,NULL,11529,36
1440,4DE42D66-B83C-4C63-B22A-5657080775F0,LA MARTINA,NULL,NULL,NULL,NULL,12724,12
1441,163AC431-6C7E-418F-AE3F-FAE7E08E03FB,LA MARTINA,NULL,NULL,NULL,NULL,12739,12
1442,C73B531E-68FF-4B28-A3BC-9BBB4C1FE858,LA PERLA,NULL,NULL,NULL,NULL,11407,34
1443,07BCCDF2-9AFC-4257-B9C9-79D79A8EFF3A,LA PERLA,NULL,NULL,NULL,NULL,11449,35
1444,8ECB3991-A253-48DA-AE48-A6DF2395620A,LA PERLA,NULL,NULL,NULL,NULL,11486,36
1445,56A63CBF-56D5-49C8-9964-CAB8D724CDDD,LA PERLA,NULL,NULL,NULL,NULL,11538,37
1446,75EFD92B-76EF-49B5-9A6E-2621DEBA824B,LA PERLA,NULL,NULL,NULL,NULL,11801,39
1447,F9FB0C89-4E9D-4FE5-AA88-189330800CB5,LA PERLA,NULL,NULL,NULL,NULL,12741,36
1448,770C6CDB-7B58-4FC3-947C-04775EC6137B,LA PETITE SALOPE,NULL,NULL,NULL,NULL,12802,8
1449,E62CF800-8BB4-4039-BE71-87FAE5B1DF44,LA PRAIRIE,NULL,NULL,NULL,NULL,11973,39
1450,C62C9D61-FF97-4F18-A7B9-E5C9F41C64CE,LA ROK,NULL,NULL,NULL,NULL,12023,9
1451,1B0A43D9-B27D-4F3B-A559-2D24CFD050DD,LACOSTE,NULL,NULL,NULL,NULL,11647,42
1452,084C9D04-1D20-46DB-B783-37D2364862FF,LAFCO-KIMONO,NULL,NULL,NULL,NULL,11870,40
1453,6DFF1770-5C1A-47B5-9621-B08FAD9C9A24,LAGERFELD,NULL,NULL,NULL,NULL,11472,35
1454,CFAD9015-843D-419E-8C63-716351FE19DB,LAGOA,NULL,NULL,NULL,NULL,12907,28
1455,FBE5B8B8-58F0-498B-8E93-3B15F88674E8,LAILA,NULL,NULL,NULL,NULL,13188,28
1456,965254F9-A036-4370-8699-F2A7E2A2A977,LAMB,NULL,NULL,NULL,NULL,10181,7
1457,390D33C3-CE65-4305-A795-FD89C91EDFC2,LAMBERSTON TRUEX,NULL,NULL,NULL,NULL,10993,26
1458,B33D618F-BD52-45CA-8B3E-989CD0FC7353,LAMBERTSON,NULL,NULL,NULL,NULL,11004,26
1459,801EAEF4-EFC8-4BCD-8348-F9A12D899E97,LAMBERTSON TREUX,NULL,NULL,NULL,NULL,10656,17
1460,D8087BDF-4DF8-4E9B-9603-3152AD301955,LAMBERTSON TRUEX,NULL,NULL,NULL,NULL,11175,31
1461,0D760D51-B0D1-4944-A1FA-116710BF2530,LAMBERTSON TRUEX,NULL,NULL,NULL,NULL,11585,41
1462,0F3EDA7A-68BA-4E3E-BF63-40C54228F013,LANA MARKS,NULL,NULL,NULL,NULL,12635,31
1463,ADF7672F-56A1-441C-BE73-2D3CC860E6BA,LANCASTER,NULL,NULL,NULL,NULL,11790,39
1464,8CDEB259-A3A2-41DC-BE70-E5A726D4D1C1,LANCASTER FRAGRANCES,NULL,NULL,NULL,NULL,11774,39
1465,C99E0186-2D6A-4807-8738-48369E6CEC40,LANCASTER SUN,NULL,NULL,NULL,NULL,13170,40
1466,06E2D21C-12F7-43CE-9F36-1D3AD5DDCA36,LANCOME,NULL,NULL,NULL,NULL,11808,39
1467,7E2CAC0C-1C76-4484-92E6-1DCB3F9BCED4,LANVIN,NULL,NULL,NULL,NULL,10077,2
1468,5FE6D303-AA78-43B7-9A18-BB624C603E73,LANVIN,NULL,NULL,NULL,NULL,11081,28
1469,B5EF998D-FBAE-4BA4-A797-5A0EB75E655A,LANVIN,NULL,NULL,NULL,NULL,12419,41
1470,571EED60-004F-4F98-A1DF-5AE2EBF865B3,LANVIN,NULL,NULL,NULL,NULL,12428,31
1471,E60F167E-E7D5-43DE-9AD8-D5F7AA4E5659,LANVIN,NULL,NULL,NULL,NULL,13038,20
1472,2C95D47F-F8BF-4791-AF42-3567E429B992,LANVIN,NULL,NULL,NULL,NULL,13275,13
1473,7AABB4CB-68CF-4E06-84C2-9461203419AE,LANVIN,NULL,NULL,NULL,NULL,13276,14
1474,203F6B20-3A58-4390-8D5C-79B5E1E217EE,LANVIN,NULL,NULL,NULL,NULL,13277,15
1475,166B7C9E-4B98-4D68-A0E5-595F3038B83D,LAPETINA AND LOMELLI,NULL,NULL,NULL,NULL,10344,9
1476,C56B740F-6B80-4E15-AC08-FCA8BFAD929D,LARA BELTS,NULL,NULL,NULL,NULL,10282,9
1477,314FDA9C-F4D5-4D95-9F9F-2B4E007E4CE9,LATITUDE,NULL,NULL,NULL,NULL,12850,22
1478,B8EC5280-BCEF-4DE0-8455-C07668EF1348,LAUNDRY,NULL,NULL,NULL,NULL,10220,8
1479,7F1FE6D3-6119-4DC0-9E74-CF3EA4A6D279,LAURA GOULAS,NULL,NULL,NULL,NULL,11146,28
1480,2CDB1141-F2E1-43B6-9775-8CD8E6E5356B,LAURA MERCIER,NULL,NULL,NULL,NULL,11769,39
1481,3889BDCA-4BAB-4334-A853-AC3F04256CB5,LAURA TABOR,NULL,NULL,NULL,NULL,12576,28
1482,5062582F-337B-46F7-B2D6-D74B85D41C67,LAURA URBINATI,NULL,NULL,NULL,NULL,11415,34
1483,AA94ADD7-7BB4-4310-A52C-A44A02B37D53,LAUREN MERKIN,NULL,NULL,NULL,NULL,12812,32
1484,8E0954A2-75F8-4595-B2E4-339CE40E6D08,LAURENCE DECADE,NULL,NULL,NULL,NULL,13235,41
1485,F1E6DE32-E86D-4556-83AD-D73F748F94DB,LAZARTIGUE,NULL,NULL,NULL,NULL,11905,40
1486,83EA0E06-F083-4092-8B82-C3C1ADCC8300,LAZYBONES,NULL,NULL,NULL,NULL,11545,37
1487,37C56362-8484-4AC3-B9B7-228E4C47A210,LE SPORT SAC,NULL,NULL,NULL,NULL,11009,26
1488,F2E4A3D8-5BEC-424A-887B-36BB69006346,LE TARTE,NULL,NULL,NULL,NULL,11429,34
1489,86D0BAF6-3106-4F65-B4F4-EE38CEA199B5,LEATHEROCK,NULL,NULL,NULL,NULL,10909,23
1490,D05AA28E-C978-402F-A457-C3468A06E7A3,LEE ANGEL,NULL,NULL,NULL,NULL,11084,28
1491,036844B0-41E3-4C9A-ABCA-F03F057205CF,LEISUREWEAR DUMP,NULL,NULL,NULL,NULL,90209,9
1492,0A2FF545-1F5A-4197-947A-9CF992D73338,LEJABY,NULL,NULL,NULL,NULL,11489,36
1493,BF9FD143-4704-478B-9EB5-0AF2DEC5C418,LEONARD,NULL,NULL,NULL,NULL,10079,2
1494,A89CCEFE-6C3C-43B2-933F-59D91C6BE92F,LEONELLO BORGHI,NULL,NULL,NULL,NULL,10725,18
1495,B30DDEA6-B120-4F5A-A8C4-BA85F5328B25,LEONELLO BORGHI,NULL,NULL,NULL,NULL,10819,20
1496,B7A2E495-11D9-46F6-8691-4EC3A5D04408,LES NEREIDES,NULL,NULL,NULL,NULL,11104,28
1497,F2454986-913E-4191-B4F3-CE3DC70E5C5A,LES PERLES DE NOA,NULL,NULL,NULL,NULL,12914,28
1498,DC320E7C-4FE1-4154-8D87-3EA577643A02,LEVIS,NULL,NULL,NULL,NULL,10387,12
1499,4BEE9234-B8F8-4CE8-BEB9-D25D18008A44,LEWIS LEATHERS,NULL,NULL,NULL,NULL,10765,18
1500,304D55F2-7CA1-438D-96D3-56E3C948F1BC,LEZLEY GEORGE,NULL,NULL,NULL,NULL,11026,27
1501,FDDD94A7-C6CF-4B16-B222-128E2ECDD4B8,LIBERTIME,NULL,NULL,NULL,NULL,10139,3
1502,0709EED4-A247-4935-8F7A-4A66863FB061,LIBERTINE,NULL,NULL,NULL,NULL,10726,18
1503,99B02913-88A7-4205-930F-A3A7E7DE9F1F,LIBERTINE,NULL,NULL,NULL,NULL,10820,20
1504,A5C0D5C5-A8A4-4181-9E9E-AFF98ED93C1C,LIBERTY ROSE,NULL,NULL,NULL,NULL,10415,12
1505,633D6DE4-F62A-4C09-BBEA-DDC8A31BF925,LILI PETRUS,NULL,NULL,NULL,NULL,10171,7
1506,61E0795D-FC8C-4F71-B1BD-81BEF52A98A3,LILLIES,NULL,NULL,NULL,NULL,12797,3
1507,45465DAD-61AE-4410-9C4F-3E5E19726984,LILO,NULL,NULL,NULL,NULL,11517,36
1508,53473FAD-3E05-46C7-8D5C-0D0262102554,LINDA FARROW VINTAGE,NULL,NULL,NULL,NULL,11762,38
1509,14C273F0-1B8E-4767-B2C9-5D5E76D448B4,LINDA WENG,NULL,NULL,NULL,NULL,11142,28
1510,204FAF45-531A-426E-8BAB-E87B3403A2C7,LINDE,NULL,NULL,NULL,NULL,12116,34
1511,42EEB2AF-73CC-4B9C-B3EE-17178F249339,LINEA PELLE,NULL,NULL,NULL,NULL,12738,23
1512,822C6FFC-903A-4120-A36D-E7DF43BCB655,LINEA PELLE,NULL,NULL,NULL,NULL,12768,23
1513,BA888B96-03CD-4F31-9145-51AE34371475,LINEA PELLE,NULL,NULL,NULL,NULL,13201,32
1514,D2961549-53AF-4D88-8D5A-0312BE9C6A7F,LINGERIE DUMP,NULL,NULL,NULL,NULL,90207,36
1515,DA5EF769-DEB5-4BDD-8B7B-C0300EB84643,LINKS OF LONDON,NULL,NULL,NULL,NULL,12843,17
1516,087416F7-E04F-4AA2-A485-34AE6444B77C,LIPPMANN,NULL,NULL,NULL,NULL,11924,40
1517,0D37C543-752F-4203-B3E9-877B6667E1FE,LISA CURRAN,NULL,NULL,NULL,NULL,12757,34
1518,31F43B47-BCBD-40D0-B568-9BE5BF5BB1F8,LISA HO,NULL,NULL,NULL,NULL,11411,34
1519,438A8147-4891-438D-926A-47C9BC898A0B,LISA HOFFMAN,NULL,NULL,NULL,NULL,13152,40
1520,9BA2BD33-33B1-4C15-AB55-6914B19C1525,LISE CHARMEL,NULL,NULL,NULL,NULL,11496,36
1521,7DB01D4E-BBE6-48A9-B3C4-7580772A7410,LITTLE I,NULL,NULL,NULL,NULL,11527,36
1522,D64B2E01-08F7-4547-A0FD-0EEE4F9AE150,LIU JO,NULL,NULL,NULL,NULL,10235,9
1523,B63E1328-91FF-44C9-A5F8-C05E2563DB51,LM LULU,NULL,NULL,NULL,NULL,10279,9
1524,D6FBDFC6-CF9B-44B1-95A8-D3F5168CD99F,LOEFFLER RANDALL,NULL,NULL,NULL,NULL,13230,41
1525,5C032258-D9E6-417C-866E-1A2EDAB49BE8,LOEWE,NULL,NULL,NULL,NULL,10080,2
1526,41AF756C-AF3F-498E-B7D2-5502D40182C3,LOLA,NULL,NULL,NULL,NULL,10931,24
1527,4E573844-7324-45C2-863E-0810F06E9374,LOLA ROSE,NULL,NULL,NULL,NULL,11115,28
1528,A748AD01-05F1-4B68-99CF-0D8D03655C70,LONDON DENIM,NULL,NULL,NULL,NULL,10270,9
1529,7808BAC3-0F17-4911-9DF1-18685EC1BDC1,LOOMSTATE,NULL,NULL,NULL,NULL,12411,18
1530,96C21C04-DE66-4D6F-952F-8FCD12F65EB0,LOOP,NULL,NULL,NULL,NULL,11935,40
1531,DDCD93E6-4194-437B-812B-D61F0AA9EF33,VALRHONA & JELLY BELLY LOOSE,NULL,NULL,NULL,NULL,10036,43
1532,DA2652E7-CE3A-47FC-8DE0-740E928C33ED,LORENZA GANDAGLIA,NULL,NULL,NULL,NULL,11214,32
1533,3AC38E3B-4421-497F-8707-459CCFCCC325,LORIS AZZARO,NULL,NULL,NULL,NULL,10108,2
1534,180B7A03-7D70-4B06-BD7B-162B56AF2A15,LORO PIANA,NULL,NULL,NULL,NULL,11047,27
1535,4C4E9592-BE5F-46D8-8D17-75F1A29D6A93,LORO PIANA,NULL,NULL,NULL,NULL,12542,24
1536,3B7C93D2-3566-4290-8D3C-6762C69A2AF0,LOT 78,NULL,NULL,NULL,NULL,10466,12
1537,D7884EE1-ED7F-413C-94A7-773C8E3DE10E,LOT 78,NULL,NULL,NULL,NULL,10761,18
1538,58BB3EB4-0299-4D84-AAEF-1443E6510D05,LOT 78 KNITS,NULL,NULL,NULL,NULL,12085,18
1539,93D0E4C3-9BB1-43D7-A432-9B683B4FCC5F,LOTUS,NULL,NULL,NULL,NULL,12942,34
1540,D347970B-C7A9-4CAD-803E-03444EDDBE1B,LOU.D,NULL,NULL,NULL,NULL,12969,12
1541,6C0C0C7A-B258-4A0D-8FEE-C1C425FF6D98,LOUNGEWEAR DUMP,NULL,NULL,NULL,NULL,90203,37
1542,ACE5B656-0E68-4890-8FDF-3DFAE29FFED1,LOYANDFORD,NULL,NULL,NULL,NULL,10180,7
1543,E8E59710-453E-42DC-89A3-EEFEC02C2C8F,LOYD MAISH,NULL,NULL,NULL,NULL,10648,17
1544,D4E0C3FD-8723-44CA-9107-3932426EE748,LUBA J,NULL,NULL,NULL,NULL,12834,32
1545,646165FD-E199-4BE8-A5CE-F73CA11449F1,LUCIANO ABITBOUL,NULL,NULL,NULL,NULL,10328,9
1546,BDA685D4-BE36-4D81-A551-2572A42BB54B,LUCINDA ELLERY,NULL,NULL,NULL,NULL,12983,40
1547,C1E81526-E12B-4099-B630-E370440370CC,LUCY BARLOW,NULL,NULL,NULL,NULL,10919,24
1548,4012D950-8F83-47BD-8153-51E31FF89887,LUELLA,NULL,NULL,NULL,NULL,11227,32
1549,78EBF413-88F1-4F9F-A618-7474B178A7C4,LUELLA,NULL,NULL,NULL,NULL,12655,8
1550,367EA4B5-D049-4FD5-A75B-2671DC6BEF4D,LUELLA,NULL,NULL,NULL,NULL,12962,3
1551,E9DA4185-5024-4739-893F-F09F2AC47FE0,LUELLA,NULL,NULL,NULL,NULL,13086,38
1552,BFBA9044-1D0D-4018-8A9D-71785928A4E7,LUELLA BARTLEY,NULL,NULL,NULL,NULL,10162,7
1553,319E23D3-AFB2-4F85-A431-690288032BFC,LUGGAGE,NULL,NULL,NULL,NULL,11156,29
1554,C964A954-5DC8-4779-B926-928C4031D16D,LULU GUINESS,NULL,NULL,NULL,NULL,11450,35
1555,E3169CBD-5EF3-40B9-AFD2-FA4EA44F15AB,LULU GUINNESS,NULL,NULL,NULL,NULL,10982,26
1556,0843FF91-913F-4A06-A0D0-008514FF20A5,LULU GUINNESS,NULL,NULL,NULL,NULL,11194,32
1557,6D37DFC4-E3E2-43F5-8270-1C357494978B,LULU GUINNESS,NULL,NULL,NULL,NULL,11577,41
1558,6C38FC38-C116-42F6-B09C-D0660F334701,LUNA,NULL,NULL,NULL,NULL,12971,12
1559,C72C149D-4EA7-455F-A9F1-DACFA1673E87,M,NULL,NULL,NULL,NULL,10285,9
1560,D0647343-2474-4F7B-B97A-BDAB1732A0F9,M WILLIAMSON,NULL,NULL,NULL,NULL,10117,3
1561,D6C77527-46EE-46B7-9145-175D5A4C1E50,MABELS LAUNDROMAT,NULL,NULL,NULL,NULL,11940,40
1562,9EBD918E-6A73-4C51-B373-EEBD0A0A8B0B,MACKAGE,NULL,NULL,NULL,NULL,13250,9
1563,AEB41E30-D011-4CB6-92F4-1233A7A65210,MADE IN HISTORY,NULL,NULL,NULL,NULL,10773,18
1564,4EEAC85A-1D6C-4BA7-B558-783523E1321A,MADELEINE PRESS,NULL,NULL,NULL,NULL,10216,8
1565,DBEC9284-B189-42A5-A67B-93968E0D255E,MADELEINE THOMPSON,NULL,NULL,NULL,NULL,12433,28
1566,B20C7038-CE4B-4704-92DA-B883ED9C3183,MADS NORGAARD,NULL,NULL,NULL,NULL,10429,12
1567,E4FD9C6E-6FFF-4B63-894D-3DEE1C92D129,MAHARISHI,NULL,NULL,NULL,NULL,10234,9
1568,B502C798-2DF6-491E-AB66-8B31A08A9A95,MAHARISHI,NULL,NULL,NULL,NULL,10369,12
1569,C5CF92E2-1198-4676-819A-1270D4B208A2,MAHARISHI,NULL,NULL,NULL,NULL,10691,18
1570,0CDB93D4-FA76-480C-9D9C-A026310A08B9,MAISON FABRE,NULL,NULL,NULL,NULL,10968,25
1571,33B8A3ED-59E3-40D5-B54F-E0E76D404160,MALATESTA,NULL,NULL,NULL,NULL,11035,27
1572,6C6ECA5B-9D4D-4A90-98FC-67395628F480,MALATESTA,NULL,NULL,NULL,NULL,11414,34
1573,A4346F22-C174-4BCB-89B4-D064ED23C05C,MALI PARMI,NULL,NULL,NULL,NULL,12719,32
1574,C5E867A7-E412-4840-948E-4771659CA29A,MALIZIA,NULL,NULL,NULL,NULL,11490,36
1575,ABD6B7CC-460C-4A92-9502-D5842B5CB8A5,MALIZIA,NULL,NULL,NULL,NULL,11539,37
1576,CCBD3823-D4B1-4DB4-81AC-6D4D84D0F3F6,MAMBO,NULL,NULL,NULL,NULL,10423,12
1577,5138CC2C-640C-4CA6-B6ED-2F90C5C36919,MAMBO,NULL,NULL,NULL,NULL,10792,19
1578,9CCC69CF-3F2B-400F-9A08-F77348F41705,MANOUSH,NULL,NULL,NULL,NULL,12921,9
1579,92385EA6-0CCF-4216-9CA7-D4759F02DE32,MANOUSU,NULL,NULL,NULL,NULL,12916,9
1580,80970F2F-4E73-4CE1-895E-71E8507EC8DE,MANSHAREY,NULL,NULL,NULL,NULL,10327,9
1581,E53AC0AE-83BF-4A1E-AA31-EFA7032FDB2A,MANSHAREY,NULL,NULL,NULL,NULL,10459,12
1582,423D49F1-FAFD-442E-87B6-3AD98F8A3CC9,MANSHAREY,NULL,NULL,NULL,NULL,10756,18
1583,96C5CFF2-4DF3-49E5-AC2C-65B6627BF9AD,MANUEL CANOVAS,NULL,NULL,NULL,NULL,11410,34
1584,24598011-0C2F-4AA1-9567-E1EBEEEA6B26,MANUKA,NULL,NULL,NULL,NULL,12710,27
1585,57486D7A-8F9F-41EB-BCF7-BA9E3E5B16C6,MARC,NULL,NULL,NULL,NULL,10163,7
1586,8B734DC2-D555-4C38-825A-B09786808618,MARC,NULL,NULL,NULL,NULL,10252,9
1587,69FD8FF0-88D2-43F0-8740-C0FB4B3F3564,MARC,NULL,NULL,NULL,NULL,11206,32
1588,9BDFD091-3C64-4A8F-99BB-A76CF0E42872,MARC BY MARC JACOBS,NULL,NULL,NULL,NULL,10394,12
1589,BA3BF2AB-08B8-4D98-B769-682171906F09,MARC BY MARC JACOBS,NULL,NULL,NULL,NULL,10718,18
1590,3C78EA6E-55E4-4A8C-BE9E-92B64A537BE3,MARC BY MARC JACOBS,NULL,NULL,NULL,NULL,11087,28
1591,57EE5C90-5134-4E66-A04C-F923C6933964,MARC JACOBS,NULL,NULL,NULL,NULL,12027,32
1592,7D01D02F-1BF0-4BA4-A153-0BC07FD168ED,MARC BY MARC JACOBS,NULL,NULL,NULL,NULL,13026,23
1593,412F6FB7-471D-4091-B2D9-4B0DB0318282,MARC BY MARC JACOBS SHOES,NULL,NULL,NULL,NULL,11603,41
1594,CE657822-0973-4595-A079-E9684A21D895,MARC JACOBS,NULL,NULL,NULL,NULL,10064,2
1595,345D8502-2BAF-4731-A6CB-E522B79273CA,MARC JACOBS,NULL,NULL,NULL,NULL,10111,3
1596,BBC838AA-A434-4742-8AB9-843E627578CC,MARC JACOBS,NULL,NULL,NULL,NULL,10674,18
1597,A24D56D3-C406-423D-9AB5-42C7F5D84C24,MARC JACOBS,NULL,NULL,NULL,NULL,10975,26
1598,81AB2D70-792D-4E9C-B235-37A28C66630A,MARC JACOBS,NULL,NULL,NULL,NULL,11018,27
1599,C678BC20-F5B9-4CBA-A7F8-551A03E430F4,MARC JACOBS,NULL,NULL,NULL,NULL,11163,31
1600,CC210A5D-5AEB-42A0-B3E8-C5652E315D8D,MARC JACOBS,NULL,NULL,NULL,NULL,11568,41
1601,86652165-C83B-4A28-A041-02EA78167F38,MARC JACOBS,NULL,NULL,NULL,NULL,12140,38
1602,2FB002D4-ADE1-4D25-8026-F886773C62D8,MARC JACOBS WATCHES,NULL,NULL,NULL,NULL,12815,31
1603,06802C5F-4C5C-47FE-9C5A-E216F417234F,MARC WALLACE,NULL,NULL,NULL,NULL,10538,14
1604,7288B894-6977-4A05-94F3-2ED7ED3944F8,MARC WALLACE,NULL,NULL,NULL,NULL,10576,15
1605,A8764692-A676-44BA-A310-8A0EB36D1143,MARCELLE DANAN,NULL,NULL,NULL,NULL,10878,23
1606,9674D6BE-64BB-49E6-97B3-6966F2D72254,MARCELLE DANAN,NULL,NULL,NULL,NULL,12544,28
1607,C9145A80-9FA9-44F8-87BE-E73FA33D745D,MARCELLE DANON,NULL,NULL,NULL,NULL,11033,27
1608,DE44807B-2AB5-43EB-A423-A9D05ACFC6BE,MARCELLE MAY,NULL,NULL,NULL,NULL,13185,23
1609,502AFFD4-0E34-42E3-9D0F-C267E3586123,MARELLA,NULL,NULL,NULL,NULL,10355,11
1610,EE5F421A-9217-46D7-AD7E-E29DEDB4316A,MARELLA DUMP,NULL,NULL,NULL,NULL,90211,11
1611,7A951EB2-A13C-47B4-8959-72B508618871,MARGARET HOWELL,NULL,NULL,NULL,NULL,10532,14
1612,D8516792-8824-4A86-933B-643E06E1AF0C,MARGARET HOWELL,NULL,NULL,NULL,NULL,12702,18
1613,BBEA5E72-7542-4C7E-A388-AB45E271D126,MARIA,NULL,NULL,NULL,NULL,12887,28
1614,3A523362-4B3D-4757-81C3-452D5DC6BC3B,MARINA RINALDI,NULL,NULL,NULL,NULL,10207,8
1615,3B28DCC0-ECE3-4875-924F-7AA1720A950F,MARIO BADESCU,NULL,NULL,NULL,NULL,11954,40
1616,CC09E81C-AEB1-47D3-A054-9704751CFF0D,MARIOS SCHWAB,NULL,NULL,NULL,NULL,13127,2
1617,6CD5DB87-92F4-43C6-8A06-DE66D7BC0419,MARKUS LUPFER,NULL,NULL,NULL,NULL,10127,3
1618,9857D0B3-130B-4A68-BB69-42BAF1EE3EB2,MARNI,NULL,NULL,NULL,NULL,10114,3
1619,733B4DCD-2EBC-43A9-84F3-B2D9FD50C800,MARNI,NULL,NULL,NULL,NULL,10871,23
1620,4F14D4FC-4BB7-4860-96C4-DE284B01577A,MARNI,NULL,NULL,NULL,NULL,11167,31
1621,EF78B817-7444-47FE-AF17-613D34F74141,MARNI,NULL,NULL,NULL,NULL,11193,32
1622,C48ECC88-F76D-42E5-B150-39B2E0E2CBC1,MARNI,NULL,NULL,NULL,NULL,11573,41
1623,54A00EAB-089D-435A-B30B-09DCEC02037D,MARTIELO TOLEDO,NULL,NULL,NULL,NULL,10443,12
1624,1F36F556-0382-4D7A-A81C-5F51563717AD,MARTIN GRANT,NULL,NULL,NULL,NULL,10104,2
1625,06189FEE-BC15-460C-890D-19D271E3D447,MARTIN MARGELA,NULL,NULL,NULL,NULL,10836,20
1626,DC3215B0-A5C1-4935-BD62-FA7E6AA582E4,MARTIN MARGIEL T SHIRTS,NULL,NULL,NULL,NULL,10176,7
1627,62144CAE-A38B-4F51-98F6-992899D1A1D5,MARTIN MARGIELA 1,NULL,NULL,NULL,NULL,10140,3
1628,6DE4EE45-FBCF-4079-A236-7DACD2F554BF,MARTIN MARGIELA 6,NULL,NULL,NULL,NULL,10177,7
1629,A58AE56E-EEF0-4BC4-B6F4-EA8503A59754,MARTIN MARGIELA LINE 4,NULL,NULL,NULL,NULL,12187,3
1630,3A1190C8-9C9A-4A31-8D6A-47970FFE4715,MARTINE SITBON,NULL,NULL,NULL,NULL,10685,18
1631,37D7EB15-FE0E-42D4-BEC3-402E4F3F35AC,MARVEL,NULL,NULL,NULL,NULL,11451,35
1632,066803C3-D1F7-4425-A337-E51697D60435,MARVEL,NULL,NULL,NULL,NULL,11492,36
1633,AC8F094D-73CA-48B0-B4F9-584FFEB73386,MARY JANE BAXTER,NULL,NULL,NULL,NULL,12814,24
1634,10AA606D-268D-4862-B873-2C2459577133,MARY JANE BAXTER,NULL,NULL,NULL,NULL,12839,24
1635,E8E6500A-4EED-4CD8-930C-81BA8C7A7355,MASONS,NULL,NULL,NULL,NULL,10290,9
1636,6E2552FA-2A7C-448C-AB38-DCE3D592F102,MASONS,NULL,NULL,NULL,NULL,10422,12
1637,D1BE70E8-10C7-4650-9286-B2DBB40AFAEE,MATHEW WILLIAMSON,NULL,NULL,NULL,NULL,11217,32
1638,1DF99073-41BD-4C7F-8F37-D80BDB0F8851,MATHEW WILLIAMSON,NULL,NULL,NULL,NULL,13087,38
1639,968F5361-D8AD-4271-B399-1275B16348FE,MATTEL,NULL,NULL,NULL,NULL,13176,39
